ts,open,high,low,close,volume,ret_1,ret_3,ret_6,ema_10,ema_30,ema_dist,volatility_10,rsi,target
2026-02-25 11:40:00+00:00,55612.4,55612.4,55541.5,55565.6,1.40533576,-0.0007624802186736446,0.0006050565439745803,0.002987359228593389,55525.64443881804,55525.64541933529,0.0007195698557480319,0.0010868803911318228,56.45051194404364,1
2026-02-25 11:45:00+00:00,55575.0,55584.4,55556.4,55556.4,0.52348356,-0.00016557006493223003,0.0004267755754718827,0.0032033803427291563,55531.2612726527,55528.02220362285,0.0005110536131304613,0.0010890721706678845,53.695271452274,1
2026-02-25 11:50:00+00:00,55556.4,55578.3,55537.2,55576.1,0.69078881,0.00035459461016196236,-0.0005736584664077782,0.0010248706753699377,55539.443462254705,55531.69093007877,0.0007997067832338923,0.0010649229517488484,53.385049363985665,1
2026-02-25 11:55:00+00:00,55576.9,55600.0,55536.1,55571.6,2.12024274,-8.097005727281115e-05,0.00010798047712978764,0.0007131023553985649,55545.307517251815,55534.70082369109,0.0006644345924551351,0.0009843334498719674,48.048686242903976,1
2026-02-25 12:00:00+00:00,55577.1,55644.0,55544.0,55550.5,5.93440404,-0.00037969034542817415,-0.00010619838578451724,0.00032053186681002543,55546.253904153804,55535.87952738913,0.00026326174601519367,0.0009771799067012762,53.2434168256364,1
2026-02-25 12:05:00+00:00,55549.4,55600.5,55472.3,55595.0,6.2528481,0.0008010728976337589,0.00034007424054594004,-0.00023377931232915206,55555.1344823411,55540.24617699564,0.0009858404809706448,0.0009608393187569165,57.61446256473461,1
2026-02-25 12:10:00+00:00,55595.0,55623.2,55590.7,55605.5,0.70460845,0.00018886590520739155,0.0006100238251194323,0.0007180701729128103,55564.30676585698,55545.02121875239,0.0010888245232534956,0.0005974749943275464,62.51543845023624,1
2026-02-25 12:15:00+00:00,55609.7,55821.5,55593.5,55770.4,14.5411213,0.002965533984947477,0.00395856022898089,0.0038519414504900595,55601.828188597574,55561.37203023851,0.0037621095758349713,0.0010726637144468103,79.02192242646564,1
2026-02-25 12:20:00+00:00,55787.4,55956.7,55781.8,55829.1,2.60769606,0.0010525296573091758,0.004210810324669412,0.004552316553338542,55643.19537110464,55580.64043257432,0.004470253769873124,0.0010782055115228198,84.28708439709123,0
2026-02-25 12:25:00+00:00,55853.9,55860.5,55807.4,55840.1,0.64575199,0.00019702986435388148,0.00421900711260581,0.004831604632582032,55679.028129871316,55599.17559723076,0.0043332369622624415,0.00104158068627556,87.45735174455857,1
2026-02-25 12:30:00+00:00,55840.1,55911.3,55811.5,55858.0,6.01082345,0.00032055816518949953,0.0015707256896131394,0.005535503730839553,55711.59220178759,55617.538290701734,0.004323487099364611,0.0009582765025583711,84.34712084107743,1
2026-02-25 12:35:00+00:00,55858.0,55921.6,55812.2,55829.2,8.79594497,-0.0005155931111031631,1.7911805849646356e-06,0.0042126090475762545,55732.9881956313,55632.45900847587,0.0035364424839490777,0.0009921142930708338,79.18303220520694,1
2026-02-25 12:40:00+00:00,55835.0,55891.8,55835.0,55878.9,0.82086168,0.0008902151562266702,0.0006948411625338213,0.004916779814946315,55759.5305635107,55649.72821044545,0.004118111568989408,0.0009984067520770598,81.01039053899308,1
2026-02-25 12:45:00+00:00,55878.9,56021.8,55869.3,56020.1,3.9640799,0.002526892977492423,0.0029020015038132563,0.004477285441739642,55806.92574278188,55675.538328047325,0.0061887443265024634,0.0011466259689337794,83.01554237916642,1
2026-02-25 12:50:00+00:00,56021.9,56208.0,56021.9,56149.5,11.8736237,0.002309885201918549,0.005737141137612589,0.0057389425944534,55869.23231960753,55708.39740729676,0.00791806286363324,0.0011533505314951361,91.05611024993017,0
2026-02-25 12:55:00+00:00,56130.4,56139.0,56007.5,56057.9,2.91821949,-0.001631359139440236,0.0032033558284074726,0.0039004228144290387,55903.54470262697,55732.511868922644,0.005838389840433505,0.0014384906967297567,81.60050409433849,0
2026-02-25 13:00:00+00:00,56057.7,56211.6,56037.8,56103.7,16.91469259,0.0008170124103827892,0.001492321506030736,0.004398653729098756,55939.944532657464,55758.00832315831,0.006199856975488608,0.001420969372038804,82.18643240464783,0
2026-02-25 13:05:00+00:00,56108.0,56235.8,56073.1,56103.4,3.61576442,-5.347240912723095e-06,-0.0008210224489977325,0.0049114083669479225,55969.66902541839,55781.63426835189,0.0057683095138478,0.0012384134147844527,82.6097620785428,1
2026-02-25 13:10:00+00:00,56105.3,56130.0,56044.2,56046.0,0.72424369,-0.001023110898804691,-0.00021228051710819873,0.0029903953012675455,55983.54941582622,55799.647745825336,0.004414942820012608,0.0013243883135422262,79.08888106010666,1
2026-02-25 13:15:00+00:00,56049.5,56109.5,56035.7,56086.2,2.05938409,0.0007172679584626085,-0.00031192238658050986,0.0011799336309645803,56002.215393482045,55819.10250722942,0.004785055308547508,0.001326242784343685,78.98277082711148,1
2026-02-25 13:20:00+00:00,56086.1,56115.2,56010.7,56079.6,2.64954995,-0.00011767600586243265,-0.0004242167141386144,-0.0012448908716907736,56016.286700502016,55836.72883083403,0.004349666863576226,0.0013378412705340986,78.10314167031024,1
2026-02-25 13:25:00+00:00,56083.3,56229.9,56083.3,56160.5,13.15994634,0.0014425923152090459,0.002042964707561712,0.0018302505088487742,56042.50940234523,55858.56776172238,0.005405298602813885,0.0013327528482379861,75.68136932052741,1
2026-02-25 13:30:00+00:00,56161.5,56190.4,56151.6,56180.3,2.33222974,0.00035256096366675926,0.001677774568432211,0.001365328846404168,56067.56388143145,55880.205642615685,0.005370315909422104,0.0013302567933180856,74.36858173599651,1
2026-02-25 13:35:00+00:00,56179.9,56266.8,56169.9,56250.0,7.65400029,0.0012406484123437256,0.003038538078017794,0.002613032365239798,56100.735864778144,55905.00799492459,0.006171039365681311,0.001169095950264078,76.29924290893365,0
2026-02-25 13:40:00+00:00,56237.9,56358.7,56237.9,56275.5,6.01998745,0.00045333333333341663,0.0020477025667506865,0.004094850658387772,56132.51255717376,55929.79382271467,0.006181073693587006,0.0009631904273968106,76.52814842918892,0
2026-02-25 13:45:00+00:00,56279.2,56600.0,56279.0,56596.0,9.95761583,0.0056951959556112985,0.007399390889688995,0.00908957996797799,56216.78602845991,55974.25687520912,0.011107661977130263,0.00180938083812937,85.54607824847284,0
2026-02-25 13:50:00+00:00,56595.9,56595.9,56330.0,56330.0,7.17447808,-0.004699978797088167,0.0014222222222222136,0.004465081776617641,56237.37099190167,55997.9467136124,0.005929740390050438,0.002547450967482397,67.41833346131462,0
2026-02-25 13:55:00+00:00,56330.1,56333.9,56257.6,56270.2,4.90869381,-0.0010616012781822226,-9.41795275031243e-05,0.0019533301875873654,56243.34004599617,56016.039184169116,0.004537286454603705,0.002587956808813024,60.30490317194539,1
2026-02-25 14:00:00+00:00,56270.2,56332.6,56257.6,56316.6,4.69414026,0.0008245927684635834,-0.004936744646264812,0.002426117340063927,56256.660299694595,56035.974176477925,0.00500795832759648,0.00254866287511858,57.390535160722266,1
2026-02-25 14:05:00+00:00,56318.0,56450.0,56318.0,56412.0,2.94243729,0.0016939943107361355,0.0014557074383099167,0.0028799999999999937,56284.904336207735,56060.869403005214,0.006263381227119595,0.002577122858973352,65.60874548098516,0
2026-02-25 14:10:00+00:00,56433.8,56470.9,56423.8,56461.6,1.39575062,0.0008792455505921559,0.003401445169912254,0.0033069452959102463,56317.031243649246,56087.35547543191,0.006672529332070538,0.0025662933294793985,65.72357437754148,0
2026-02-25 14:15:00+00:00,56461.6,56533.5,56423.8,56482.4,1.90380519,0.0003683919690551374,0.0029440697769396174,-0.0020072089900345924,56347.098614251336,56113.42458428922,0.006575528377465818,0.0025533711296540397,66.355946831582,0
2026-02-25 14:20:00+00:00,56473.9,56532.8,56473.9,56497.2,1.08421279,0.0002620285257000088,0.001510316953839519,0.002968222971773349,56374.390015907644,56138.712761974326,0.006385740256383171,0.002554406303073029,70.2150537625599,0
2026-02-25 14:25:00+00:00,56496.0,56541.9,56489.2,56525.9,1.48840234,0.0005079897764845853,0.0011388270966463665,0.004544145924485932,56401.93748445336,56164.190671381104,0.006440212603352071,0.0025433759693239593,69.90493435855265,1
2026-02-25 14:30:00+00:00,56525.9,56666.0,56423.8,56474.5,23.16429822,-0.0009093176756141963,-0.00013986657790743262,0.0028037914220673255,56415.13074696309,56184.583583983345,0.00516007056603516,0.002581907911675122,67.18002262164742,1
2026-02-25 14:35:00+00:00,56478.9,56517.3,56250.1,56265.6,2.93087267,-0.003699014599509498,-0.004099318196299939,-0.0025951925122315034,56387.94320714113,56189.90143045677,0.0013471917126766716,0.0020845533384089045,54.11414702829585,1
2026-02-25 14:40:00+00:00,56250.0,56451.0,56200.0,56223.2,7.87679826,-0.0007535687880338982,-0.0053550673231209656,-0.0042223387222466435,56357.98977841072,56192.084667587966,0.0005537315904205808,0.0015141306239043653,51.65012693228448,1
2026-02-25 14:45:00+00:00,56248.2,56725.1,56244.8,56672.6,21.4506089,0.00799314162125242,0.0035077778466388043,0.0033674206478477853,56415.19182178727,56223.55686649921,0.007986743609391797,0.0029555133512656007,62.580376279544915,1
2026-02-25 14:50:00+00:00,56666.9,56751.0,56559.4,56607.3,7.29243244,-0.0011522322956771802,0.00607298242620713,0.0019487691425417175,56450.12067384127,56248.666176574174,0.00637586360359224,0.0030130495259292744,59.64871466742177,1
2026-02-25 14:55:00+00:00,56597.9,56843.9,56597.9,56843.9,22.47128519,0.0041796729397092225,0.011039926578352066,0.005625739705161781,56521.71706988898,56287.57821022087,0.009883562367906499,0.0032164150957973603,57.57872210283945,1
2026-02-25 15:00:00+00:00,56831.9,57044.1,56812.0,56960.9,34.79036551,0.0020582683454162254,0.0050871144080208985,0.00861273672188334,56601.56865310213,56331.55739328585,0.01117211445656142,0.003242464866909694,71.22098889943008,0
2026-02-25 15:05:00+00:00,56950.8,56950.8,56652.6,56665.8,3.6188394,-0.005180746792975532,0.0010334356169610093,0.007112694079508763,56613.24709672783,56353.37156549653,0.005544094804342927,0.003772344693699654,61.48797769725835,1
2026-02-25 15:10:00+00:00,56687.5,56757.0,56650.1,56676.8,11.52759383,0.00019412061596235652,-0.002939629406145561,0.008067843879395076,56624.80218374502,56374.46417149056,0.005362992499400812,0.0037725430094273866,60.679554079192776,1
2026-02-25 15:15:00+00:00,56690.9,56818.6,56661.6,56661.6,58.10507808,-0.00026818733591171817,-0.005254481582980697,-0.00019409732392727808,56631.49270227918,56393.17683992025,0.00475985172535511,0.003776315863002248,57.769891669276,1
2026-02-25 15:20:00+00:00,56661.5,56718.3,56603.0,56707.9,15.099515,0.0008171318847332021,0.0007429525392741443,0.0017771559498509504,56645.384949250416,56413.67397292219,0.005215509048728822,0.0037570331943789274,57.68294965324881,1
2026-02-25 15:25:00+00:00,56716.7,56890.4,56706.3,56890.4,4.64128309,0.0032182464877028583,0.003768737825706525,0.000818029727024383,56689.933169213764,56444.70297757585,0.00789617092327011,0.0035454592107690606,61.56069364113005,1
2026-02-25 15:30:00+00:00,56895.3,57188.5,56813.7,57059.8,25.46965896,0.002977655281031666,0.007027687181442088,0.0017362787455956763,56757.181719618784,56484.7153629751,0.010181243427170833,0.0035237481685220914,64.6571488115334,1
2026-02-25 15:35:00+00:00,57041.9,57246.8,57041.9,57107.1,11.44408093,0.0008289548859266027,0.0070395835500873805,0.00778776616583543,56820.803252789214,56525.18018722838,0.010294877625230422,0.002680684314737916,64.99638765563517,1
2026-02-25 15:40:00+00:00,57107.1,57268.9,57087.8,57261.0,8.84728554,0.0026949363564250373,0.006514280089435109,0.010307568528921784,56900.83905346519,56572.99619676733,0.012161346392892371,0.0026504886724337,69.27412635349219,1
2026-02-25 15:45:00+00:00,57244.1,57309.7,57177.1,57231.3,6.38291901,-0.0005186776339917154,0.0030056186667319906,0.01005442839595072,56960.92287940417,56615.754982921935,0.010872327274691401,0.002464024978011736,75.94433399545271,1
2026-02-25 15:50:00+00:00,57231.3,57244.3,57064.3,57079.7,7.26771268,-0.0026489001647700405,-0.00047980023499705204,0.006556405721248604,56982.51872465244,56645.876430738215,0.007658519853465849,0.0026168134152074907,71.73526874029115,1
2026-02-25 15:55:00+00:00,57089.8,57145.9,57000.0,57142.5,5.81187071,0.0011002160137492112,-0.0020694713679467736,0.004431327605360469,57011.60623492535,56678.1063554981,0.008193527878103679,0.00180734425353351,64.8355117756471,1
2026-02-25 16:00:00+00:00,57143.0,57226.6,57118.6,57163.2,3.45509425,0.00036225226407649025,-0.0011899083193988025,0.0018121339366767852,57039.16874205761,56709.5759896739,0.00799907250952996,0.001801445302226223,68.05925540838592,1
2026-02-25 16:05:00+00:00,57151.7,57352.8,57143.1,57191.6,3.98968543,0.0004968231309654403,0.001960416750613536,0.0014796759071988852,57066.88351984178,56740.8353210133,0.007944272875724903,0.0017642429364788889,63.06258922467268,1
2026-02-25 16:10:00+00:00,57183.1,57418.2,57183.1,57304.0,5.94440527,0.001965323578987155,0.0028262676641728213,0.0007509474162170626,57109.995611741455,56777.344442256486,0.009275804687891511,0.0017930025418714743,62.93447937805829,1
2026-02-25 16:15:00+00:00,57297.4,57506.0,57282.4,57501.3,7.49031631,0.003443040625436211,0.0059146443865985,0.004717698182637786,57181.14187036062,56824.26273903936,0.011914580644360994,0.0018243739287331913,84.00488400392628,1
2026-02-25 16:20:00+00:00,57469.9,57635.1,57419.2,57635.1,7.13512861,0.0023269039134765634,0.007754635296092438,0.009730254363635504,57263.67971800626,56876.79634098826,0.013332390496566511,0.0017592165092201086,85.45844742011619,1
2026-02-25 16:25:00+00:00,57631.7,57707.1,57470.5,57524.2,4.29075485,-0.001924174678277657,0.0038426636883985843,0.006679791748698483,57311.04704477215,56918.729733359,0.01063745219679664,0.0019901190749080384,79.80649619826013,1
2026-02-25 16:30:00+00:00,57531.4,57614.6,57477.7,57509.5,4.41663721,-0.00025554462295862557,0.00014260547152833425,0.006058093318778601,57347.1294019927,56956.985113997645,0.009700564116877204,0.001882186178693895,78.31708350918711,1
2026-02-25 16:35:00+00:00,57513.5,57630.2,57513.5,57533.7,1.81732208,0.00042080004173228325,-0.001759344566071741,0.00598164765455067,57381.051330229646,56994.32141537911,0.009463725003230604,0.00185252309801521,75.58666772646696,1
2026-02-25 16:40:00+00:00,57533.7,57623.5,57533.7,57619.6,4.66501125,0.0014930379933848492,0.0016584324510380277,0.005507468937596016,57424.42381703015,57034.79266717906,0.010253519044656155,0.0014908622241211454,73.84969325065262,1
2026-02-25 16:45:00+00:00,57607.2,57727.1,57607.2,57719.2,6.79777783,0.001728578469826214,0.0036463540806301875,0.003789479542201546,57478.019488064056,57079.081778761014,0.011214585121044634,0.0015113323911092596,74.96533159225905,1
2026-02-25 16:50:00+00:00,57710.7,57719.0,57622.7,57669.3,2.58643053,-0.0008645303469207999,0.00235687953321273,0.0005933884039415194,57512.79776370639,57117.26829438875,0.009664882829585296,0.0016155624188241874,68.1968089839072,1
2026-02-25 16:55:00+00:00,57665.5,57892.4,57640.6,57877.3,16.81995655,0.003606771713892787,0.004472436462592766,0.006138286147395533,57579.07089873933,57166.4325792502,0.012435049533033642,0.001819427216930658,74.84233194812512,1
2026-02-25 17:00:00+00:00,57877.3,58035.7,57771.3,57774.5,8.3576741,-0.0017761713141422053,0.0009580867371690172,0.0046079343412828155,57614.60346311436,57205.76000182949,0.009942005807672523,0.0020171512479111417,77.76090778241301,0
2026-02-25 17:05:00+00:00,57775.5,57858.0,57649.0,57850.1,11.09755606,0.0013085357727025126,0.003135116951306749,0.005499385577496296,57657.421015777676,57247.426727846534,0.010527517245771846,0.0018111462441307207,77.98607815132765,1
2026-02-25 17:10:00+00:00,57844.8,58153.3,57844.8,58026.8,2.71627102,0.003054445886869761,0.0025830506951776133,0.007067039687884025,57724.580831735424,57297.81794179551,0.012722684464965307,0.001900353463098199,80.40416842618978,1
2026-02-25 17:15:00+00:00,58019.0,58094.2,57830.2,57839.6,6.20492153,-0.003226095528273243,0.001126794693160349,0.002085960997380454,57745.49340794775,57332.84253982013,0.008838868573940055,0.0021293269109118784,70.519316022174,1
2026-02-25 17:20:00+00:00,57846.6,58151.0,57846.6,58151.0,0.81232381,0.005383854660129028,0.005201373895637129,0.008352797762414266,57819.22187970369,57385.72706289718,0.013335597129649445,0.002589610371151951,73.81889763721402,0
2026-02-25 17:25:00+00:00,58162.1,58173.7,58046.3,58086.4,7.07684783,-0.0011109009303365003,0.0010271116104971778,0.003612815387034285,57867.79972001294,57431.012010703875,0.011411743696488874,0.0026788572180926925,67.78095180152621,1
2026-02-25 17:30:00+00:00,58086.4,58150.0,57952.4,58034.4,2.14083749,-0.0008952181577787099,0.0033679347713331254,0.004498524435520901,57898.09068014087,57470.004903508365,0.009820689896220664,0.002731963693258489,62.769427565795574,1
2026-02-25 17:35:00+00:00,58034.4,58166.8,58022.7,58086.5,3.09308463,0.0008977434073582646,-0.0011091812694536962,0.004086423359683122,57932.34692023582,57509.84055294791,0.010027143902810344,0.002710463357194714,68.68478766467642,1
2026-02-25 17:40:00+00:00,58094.4,58227.1,58066.8,58203.0,4.19673477,0.0020056295352621767,0.002007354561480712,0.003036527949154433,57981.556571243724,57554.625483809185,0.011265376340138137,0.0026855463770550135,71.58418923062423,1
2026-02-25 17:45:00+00:00,58233.0,58285.0,58164.2,58225.5,4.76874402,0.0003865780114427064,0.003292874570944182,0.006671899529042458,58025.90992203117,57597.96652638545,0.010895062993709704,0.0025159394801281642,71.55408773616546,1
2026-02-25 17:50:00+00:00,58238.3,58350.9,58200.0,58225.0,9.29889687,-8.587302814055953e-06,0.0023843750268994768,0.0012725490533267436,58062.108118095275,57638.47171994776,0.010175985978636764,0.0023891252681973616,69.92233776426295,1
2026-02-25 17:55:00+00:00,58227.1,58227.1,58117.3,58180.3,5.95745716,-0.000767711464147669,-0.00039001426043328014,0.0016165574041429043,58083.59755120275,57673.46994673819,0.008787923697496902,0.002427952710946396,65.74257425679748,1
2026-02-25 18:00:00+00:00,58180.4,58205.0,57923.4,57978.2,6.39203206,-0.0034736843914522364,-0.004247279971833717,-0.000968391161104476,58064.43436005025,57693.151816175305,0.004940762895619339,0.0025603303497773212,59.55341126935477,1
2026-02-25 18:05:00+00:00,58024.2,58244.1,58024.2,58244.1,2.93757883,0.004586206539699322,0.00032803778445678056,0.0027131949764573893,58097.100840075596,57728.733840553985,0.008927376804581376,0.0026829315632271177,60.951869102559606,1
2026-02-25 18:10:00+00:00,58244.1,58368.0,58231.8,58349.0,3.48127343,0.0018010407921145166,0.002899606911617836,0.002508461763139458,58142.90068737413,57768.789956481,0.010043659283085045,0.002180113108128691,67.13186616512195,0
2026-02-25 18:15:00+00:00,58342.9,58417.9,58201.8,58293.3,6.11595307,-0.0009546007643660426,0.005434801356372088,0.00116443826158652,58170.24601696179,57802.660119695065,0.008488188593551639,0.0021690708115708643,63.37518107141045,0
2026-02-25 18:20:00+00:00,58287.2,58500.0,58287.2,58408.5,20.7400454,0.001976213389874859,0.00282260349116914,0.0031515671962214498,58213.56492299379,57841.779848240985,0.009797764751463628,0.002174827091594863,61.96326709655384,0
2026-02-25 18:25:00+00:00,58415.5,58850.0,58389.7,58747.2,10.80344335,0.005798813528852698,0.006824452861231567,0.009743848003533673,58310.589482495365,57900.24058326816,0.01462790841972058,0.0027216390238366203,75.97893290527612,0
2026-02-25 18:30:00+00:00,58747.0,58809.2,58653.0,58734.9,6.14072023,-0.00020937168069279366,0.007575484661187515,0.01305145727187118,58387.736849344255,57954.129703532366,0.013472211565624576,0.0027330191269100716,70.16647095324856,0
2026-02-25 18:35:00+00:00,58725.9,58888.0,58725.9,58870.0,4.05173097,0.0023001656595993403,0.00790124724997221,0.010746152829213651,58475.421058582164,58013.259296934,0.014768015337336548,0.00275889661084272,75.8068765636536,0
2026-02-25 18:40:00+00:00,58870.0,58915.2,58800.2,58870.6,13.43670219,1.0191948360827041e-05,0.002100525642073192,0.008939313441532759,58547.27177522221,58068.607666382515,0.013811116984672914,0.002758060772022215,78.50422688771552,0
2026-02-25 18:45:00+00:00,58870.6,58880.0,58719.5,58719.6,4.07241728,-0.0025649475289872825,-0.00026049248402570946,0.007313018820344519,58578.6041797339,58110.63278939514,0.010479445522678824,0.0029459342835612954,70.21779395734629,0
2026-02-25 18:50:00+00:00,58722.2,58860.7,58719.5,58719.6,4.09120377,0.0,-0.002554781722439281,0.005326279565474268,58604.23978342309,58149.943413453606,0.009796339482156685,0.002547185760552217,67.82362682793996,0
2026-02-25 18:55:00+00:00,58743.3,58797.6,58719.5,58752.8,0.43925842,0.0005653989468594744,-0.002000998800759546,9.532369202291946e-05,58631.25073189545,58188.85814625638,0.00969157793621188,0.0022684085602147812,68.05945612647949,0
2026-02-25 19:00:00+00:00,58752.7,58812.8,58515.1,58548.9,5.809636,-0.0034704728966109544,-0.002907036151472364,-0.0031667713744298887,58616.27787154909,58212.09825077956,0.005785768926752742,0.0026146855977227457,59.73666806899765,0
2026-02-25 19:05:00+00:00,58618.4,58628.4,58460.4,58537.7,8.42580235,-0.0001912930900496157,-0.003097773145593674,-0.005644640733820316,58601.990985811535,58233.114626686365,0.0052304496379118656,0.0025834816936754234,60.964535525307504,0
2026-02-25 19:10:00+00:00,58501.3,58504.6,58286.1,58380.0,4.25691247,-0.0026939903685999633,-0.006345229503955552,-0.008333531508087244,58561.62898838812,58242.59524283679,0.002359179850937535,0.0026910795712715417,62.671880912780885,0
2026-02-25 19:15:00+00:00,58374.2,58453.3,58326.1,58353.3,2.58566628,-0.00045734840698863355,-0.003340797179793298,-0.006238121513089223,58523.75099049696,58249.740404406046,0.0017778550578076695,0.0017408878043420728,54.05586094134859,0
2026-02-25 19:20:00+00:00,58352.9,58563.2,58352.9,58548.1,1.63339334,0.0033382859238466622,0.0001776632836616443,-0.002920660222481053,58528.17808313411,58268.99677024113,0.004789909647138638,0.002157160728489196,56.931968525313685,0
2026-02-25 19:25:00+00:00,58545.2,58545.2,58405.1,58446.7,2.6273173,-0.0017319093190043544,0.0011425145597807607,-0.005209964461268313,58513.36388620001,58280.46559526336,0.0028523177198183786,0.001983587145712033,55.17613712999548,0
2026-02-25 19:30:00+00:00,58452.9,58469.1,58302.2,58318.2,2.35174812,-0.0021985843512123404,-0.0006015083979827862,-0.003940296060216397,58477.87954325332,58282.90088751922,0.0006056512620896853,0.002016004116338449,46.98013510757951,0
2026-02-25 19:35:00+00:00,58318.2,58409.1,58318.2,58370.6,1.44249137,0.0008985188157384361,-0.0030316953069357,-0.002854570644217347,58458.37417175216,58288.56066566855,0.0014074688651519642,0.002003384848767481,34.422567835471625,0
2026-02-25 19:40:00+00:00,58357.4,58391.4,58318.1,58370.6,1.22430538,0.0,-0.0013020410048812936,-0.00016101404590618262,58442.41523143321,58293.85507564454,0.0013165182548978951,0.002003384848767481,34.77643125742833,0
2026-02-25 19:45:00+00:00,58370.6,58528.7,58346.4,58528.7,0.40808931,0.0027085553343635382,0.0036095078380333767,0.003005828290773449,58458.10337117293,58309.01051095035,0.0037676765070192787,0.0022416737147505825,36.00656006518719,0
2026-02-25 19:50:00+00:00,58519.1,58532.5,58450.8,58510.1,0.78923603,-0.0003177928093396343,0.0023899017656148214,-0.0006490389952876763,58467.557303687085,58321.98735044655,0.0032254156296683163,0.0019630958104439582,35.43434343394257,0
2026-02-25 19:55:00+00:00,58487.0,58510.1,58461.1,58490.1,2.69014227,-0.00034182132657434305,0.002047263519648679,0.0007425568937169391,58471.65597574402,58332.83592746257,0.002695978517708085,0.0019647520170697217,39.62946226791251,0
2026-02-25 20:00:00+00:00,58490.1,58537.2,58400.0,58404.7,4.58714372,-0.0014600761496390557,-0.0021186187289312652,0.0014832419381942685,58459.48216197226,58337.47335880454,0.001152374920010296,0.001815387889869641,36.78999916057126,0
2026-02-25 20:05:00+00:00,58412.2,58429.0,58365.6,58391.5,2.76725979,-0.00022600920816295833,-0.002027000466586104,0.00035805696703472556,58447.12176888629,58340.95967966108,0.0008662922347597394,0.0018097575708760957,34.58486218919326,0
2026-02-25 20:10:00+00:00,58391.6,58391.6,58147.5,58163.1,6.86802888,-0.003911528219004534,-0.005590689706463148,-0.0035548718019002834,58395.48144727024,58329.482610087405,-0.0028524616136168628,0.0018057681936213294,33.87662988927238,1
2026-02-25 20:15:00+00:00,58156.7,58262.5,58156.7,58253.7,3.49341715,0.0015576886376413857,-0.0025854083661075444,-0.004698549600452462,58369.703002311864,58324.592512006166,-0.001215482336916032,0.001886250371943248,38.86972879719055,0
2026-02-25 20:20:00+00:00,58254.9,58293.7,58249.6,58256.3,1.12289022,4.463235811646982e-05,-0.0023154054956628922,-0.004337712634228885,58349.0842746187,58320.18578694339,-0.0010954318145825876,0.0017689604076315867,44.48112786595645,0
2026-02-25 20:25:00+00:00,58256.4,58341.9,58256.4,58313.7,1.1529429,0.0009853011605611695,0.002589270516873965,-0.0030158949976150096,58342.65077014254,58319.767281862565,-0.00010403474062652811,0.001774633113399613,48.28035435063729,0
